t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
3.4400,22.22729,-14.81820,0.007244,5.779964,-0.001901,5.779969,-0.0020251,0.0000032,0.0006764,-0.048358,-0.047500,-1.44619985e-05,-2.05395827e-07,-1.51123703e-08,-1.42067932e-05,-2.03428134e-07,-1.49820636e-08,5.32750533e-03,1.22332983e-10,1.908e-17,1.355e-19
3.4600,22.49801,-14.99867,0.007359,5.863360,-0.001912,5.863365,-0.0020275,0.0000032,0.0006791,-0.049194,-0.048338,-1.47076307e-05,-2.04250159e-07,-1.49926261e-08,-1.44532925e-05,-2.02306662e-07,-1.48637502e-08,5.36196891e-03,1.22713579e-10,3.036e-17,3.238e-17
3.4800,22.76947,-15.17965,0.007475,5.947253,-0.001922,5.947258,-0.0020292,0.0000032,0.0006817,-0.050011,-0.049160,-1.49454530e-05,-2.00712424e-07,-1.47748338e-08,-1.46924046e-05,-1.98804068e-07,-1.46478018e-08,5.39572798e-03,1.23071528e-10,2.082e-17,1.732e-17
3.5000,23.04165,-15.36110,0.007592,6.031636,-0.001932,6.031642,-0.0020303,0.0000033,0.0006843,-0.050786,-0.049941,-1.51692793e-05,-1.95596751e-07,-1.46334309e-08,-1.49179670e-05,-1.93727801e-07,-1.45078761e-08,5.42877330e-03,1.23389995e-10,2.179e-17,3.049e-18
3.5200,23.31452,-15.54301,0.007710,6.116502,-0.001942,6.116507,-0.0020308,0.0000033,0.0006867,-0.051494,-0.050655,-1.53731188e-05,-1.90619422e-07,-1.44914388e-08,-1.51240064e-05,-1.88785260e-07,-1.43674744e-08,5.46109586e-03,1.23655196e-10,1.081e-17,8.782e-18
3.5400,23.58806,-15.72537,0.007828,6.201841,-0.001952,6.201847,-0.0020305,0.0000034,0.0006891,-0.052107,-0.051278,-1.55512620e-05,-1.87380347e-07,-1.42666887e-08,-1.53048241e-05,-1.85570532e-07,-1.41446427e-08,5.49268687e-03,1.23858500e-10,1.372e-17,8.457e-18
3.5600,23.86223,-15.90815,0.007948,6.287646,-0.001961,6.287652,-0.0020296,0.0000034,0.0006914,-0.052609,-0.051790,-1.56983621e-05,-1.86421190e-07,-1.41291932e-08,-1.54550779e-05,-1.84625944e-07,-1.40086821e-08,5.52353776e-03,1.23998067e-10,2.857e-17,4.201e-18
3.5800,24.13702,-16.09134,0.008068,6.373909,-0.001969,6.373914,-0.0020281,0.0000034,0.0006937,-0.052983,-0.052177,-1.58095131e-05,-1.86912792e-07,-1.39587875e-08,-1.55698595e-05,-1.85129044e-07,-1.38400527e-08,5.55364005e-03,1.24079058e-10,2.385e-18,1.667e-18
3.6000,24.41239,-16.27493,0.008190,6.460619,-0.001978,6.460625,-0.0020258,0.0000035,0.0006958,-0.053221,-0.052429,-1.58803358e-05,-1.87157275e-07,-1.37319966e-08,-1.56447810e-05,-1.85390667e-07,-1.36152216e-08,5.58298526e-03,1.24113398e-10,3.600e-17,2.561e-17
3.6200,24.68831,-16.45888,0.008312,6.547769,-0.001986,6.547775,-0.0020228,0.0000035,0.0006979,-0.053317,-0.052539,-1.59070594e-05,-1.85597807e-07,-1.35965614e-08,-1.56760560e-05,-1.83859511e-07,-1.34813661e-08,5.61156489e-03,1.24119916e-10,1.214e-17,4.569e-17
3.6400,24.96477,-16.64318,0.008435,6.635350,-0.001993,6.635355,-0.0020192,0.0000036,0.0006999,-0.053260,-0.052499,-1.58865880e-05,-1.81735097e-07,-1.34039166e-08,-1.56605665e-05,-1.80035395e-07,-1.32906308e-08,5.63937049e-03,1.24123809e-10,2.277e-17,1.227e-17
3.6600,25.24173,-16.82782,0.008559,6.723352,-0.002000,6.723358,-0.0020148,0.0000036,0.0007019,-0.053040,-0.052297,-1.58165556e-05,-1.76415656e-07,-1.31851378e-08,-1.55959181e-05,-1.74758092e-07,-1.30738112e-08,5.66639366e-03,1.24154792e-10,1.475e-17,1.862e-17
3.6800,25.51916,-17.01278,0.008683,6.811766,-0.002007,6.811772,-0.0020097,0.0000037,0.0007038,-0.052646,-0.051923,-1.56953559e-05,-1.71321219e-07,-1.30477877e-08,-1.54804708e-05,-1.69700816e-07,-1.29381269e-08,5.69262621e-03,1.24245242e-10,3.123e-17,1.193e-17
3.7000,25.79704,-17.19803,0.008809,6.900583,-0.002013,6.900589,-0.0020039,0.0000037,0.0007056,-0.052070,-0.051367,-1.55221530e-05,-1.67968289e-07,-1.28325157e-08,-1.53133499e-05,-1.66374858e-07,-1.27249317e-08,5.71806018e-03,1.24429145e-10,1.952e-18,1.655e-17
3.7200,26.07534,-17.38356,0.008935,6.989794,-0.002019,6.989800,-0.0019973,0.0000037,0.0007074,-0.051310,-0.050629,-1.52968863e-05,-1.66815958e-07,-1.26194309e-08,-1.50944523e-05,-1.65240479e-07,-1.25138588e-08,5.74268773e-03,1.24740632e-10,3.361e-17,2.385e-17
3.7400,26.35404,-17.56936,0.009062,7.079388,-0.002025,7.079394,-0.0019900,0.0000038,0.0007091,-0.050371,-0.049713,-1.50202650e-05,-1.67002045e-07,-1.24693921e-08,-1.48244416e-05,-1.65442333e-07,-1.23656426e-08,5.76650110e-03,1.25211509e-10,2.223e-18,2.828e-17
3.7600,26.63309,-17.75539,0.009190,7.169356,-0.002030,7.169362,-0.0019820,0.0000038,0.0007107,-0.049264,-0.048629,-1.46937604e-05,-1.66861388e-07,-1.22335034e-08,-1.45047403e-05,-1.65323675e-07,-1.21319897e-08,5.78949253e-03,1.25868912e-10,4.212e-17,1.087e-17
3.7800,26.91248,-17.94166,0.009319,7.259688,-0.002034,7.259694,-0.0019733,0.0000039,0.0007123,-0.048003,-0.047390,-1.43195948e-05,-1.64916141e-07,-1.20295731e-08,-1.41375202e-05,-1.63411664e-07,-1.19301069e-08,5.81165416e-03,1.26733844e-10,2.868e-17,9.704e-18
3.8000,27.19218,-18.12812,0.009448,7.350374,-0.002038,7.350380,-0.0019637,0.0000039,0.0007138,-0.046597,-0.046008,-1.39007114e-05,-1.60744559e-07,-1.18664098e-08,-1.37256733e-05,-1.59283234e-07,-1.17689186e-08,5.83297821e-03,1.27819832e-10,5.529e-17,1.649e-17
3.8200,27.47217,-18.31478,0.009578,7.441403,-0.002042,7.441410,-0.0019535,0.0000040,0.0007153,-0.045056,-0.044491,-1.34407290e-05,-1.55220749e-07,-1.16186649e-08,-1.32727659e-05,-1.53805702e-07,-1.15235398e-08,5.85345691e-03,1.29131228e-10,1.458e-17,3.474e-17
3.8400,27.75240,-18.50160,0.009709,7.532766,-0.002045,7.532773,-0.0019425,0.0000040,0.0007167,-0.043390,-0.042849,-1.29438778e-05,-1.49988927e-07,-1.14235997e-08,-1.27829774e-05,-1.48615116e-07,-1.13305970e-08,5.87308269e-03,1.30662428e-10,1.973e-17,1.423e-18
3.8600,28.03286,-18.68857,0.009840,7.624451,-0.002048,7.624458,-0.0019307,0.0000040,0.0007181,-0.041608,-0.041091,-1.24149167e-05,-1.46484325e-07,-1.12395795e-08,-1.22610170e-05,-1.45142051e-07,-1.11487783e-08,5.89184822e-03,1.32398660e-10,1.361e-17,2.285e-17
3.8800,28.31351,-18.87567,0.009972,7.716449,-0.002050,7.716456,-0.0019181,0.0000041,0.0007194,-0.039729,-0.039235,-1.18590464e-05,-1.45087098e-07,-1.09788942e-08,-1.17120388e-05,-1.43768267e-07,-1.08906323e-08,5.90974626e-03,1.34316984e-10,5.529e-17,1.934e-17
3.9000,28.59434,-19.06289,0.010105,7.808749,-0.002052,7.808756,-0.0019048,0.0000041,0.0007207,-0.037773,-0.037302,-1.12818238e-05,-1.44906028e-07,-1.07844986e-08,-1.11415566e-05,-1.43609425e-07,-1.06984956e-08,5.92676965e-03,1.36386758e-10,2.060e-17,5.033e-17
3.9200,28.87530,-19.25020,0.010239,7.901339,-0.002053,7.901346,-0.0018907,0.0000042,0.0007219,-0.035766,-0.035317,-1.06890753e-05,-1.44311892e-07,-1.05747640e-08,-1.05553576e-05,-1.43044361e-07,-1.04912038e-08,5.94291120e-03,1.38570654e-10,2.580e-17,1.301e-17
3.9400,29.15638,-19.43758,0.010373,7.994210,-0.002054,7.994217,-0.0018759,0.0000042,0.0007231,-0.033732,-0.033305,-1.00868148e-05,-1.41904575e-07,-1.03077261e-08,-9.95942121e-06,-1.40677400e-07,-1.02268348e-08,5.95816366e-03,1.40826602e-10,2.667e-17,3.944e-18
3.9600,29.43754,-19.62502,0.010508,8.087349,-0.002054,8.087356,-0.0018603,0.0000043,0.0007242,-0.031695,-0.031288,-9.48115654e-06,-1.37336832e-07,-1.01140512e-08,-9.35983211e-06,-1.36159531e-07,-1.00355440e-08,5.97251979e-03,1.43109726e-10,2.125e-17,2.139e-17
3.9800,29.71875,-19.81250,0.010643,8.180746,-0.002054,8.180753,-0.0018438,0.0000043,0.0007253,-0.029671,-0.029283,-8.87821584e-06,-1.31508256e-07,-9.88098369e-09,-8.76268156e-06,-1.30383485e-07,-9.80514412e-09,5.98597248e-03,1.45373880e-10,9.541e-18,1.285e-17
4.0000,30.00000,-20.00000,0.010779,8.274390,-0.002054,8.274397,-0.0018267,0.0000043,0.0007264,-0.027675,-0.027306,-8.28400621e-06,-1.26024412e-07,-9.61159962e-09,-8.17396519e-06,-1.24946974e-07,-9.53855945e-09,5.99851474e-03,1.47573669e-10,3.881e-17,4.147e-18
4.0200,30.28125,-20.18750,0.010916,8.368269,-0.002053,8.368276,-0.0018087,0.0000044,0.0007274,-0.025723,-0.025371,-7.70433151e-06,-1.22242326e-07,-9.40981185e-09,-7.59947547e-06,-1.21202861e-07,-9.33934502e-09,6.01013984e-03,1.49667320e-10,1.247e-17,2.849e-17
4.0400,30.56246,-20.37498,0.011053,8.462372,-0.002051,8.462379,-0.0017900,0.0000044,0.0007284,-0.023832,-0.023496,-7.14468103e-06,-1.20469184e-07,-9.14797236e-09,-7.04469708e-06,-1.19460289e-07,-9.08043128e-09,6.02084119e-03,1.51619012e-10,1.561e-17,2.534e-18
4.0600,30.84362,-20.56242,0.011191,8.556687,-0.002049,8.556695,-0.0017704,0.0000045,0.0007294,-0.022022,-0.021702,-6.61014207e-06,-1.19789568e-07,-8.87379690e-09,-6.51471945e-06,-1.18810700e-07,-8.80919376e-09,6.03061221e-03,1.53399845e-10,3.253e-18,9.256e-18
4.0800,31.12470,-20.74980,0.011329,8.651203,-0.002046,8.651211,-0.0017501,0.0000045,0.0007303,-0.020315,-0.020009,-6.10532361e-06,-1.18613940e-07,-8.65689186e-09,-6.01416024e-06,-1.17672194e-07,-8.59505238e-09,6.03944637e-03,1.54988524e-10,3.014e-17,3.070e-17
4.1000,31.40566,-20.93711,0.011468,8.745908,-0.002043,8.745916,-0.0017291,0.0000046,0.0007312,-0.018728,-0.018435,-5.63429186e-06,-1.15620487e-07,-8.37056000e-09,-5.54710049e-06,-1.14726819e-07,-8.31183754e-09,6.04733708e-03,1.56372187e-10,1.800e-17,1.137e-17
4.1200,31.68649,-21.12433,0.011607,8.840790,-0.002040,8.840798,-0.0017072,0.0000046,0.0007321,-0.017274,-0.016994,-5.20051696e-06,-1.10533714e-07,-8.09731742e-09,-5.11703096e-06,-1.09696878e-07,-8.04160901e-09,6.05427776e-03,1.57546428e-10,4.337e-18,2.528e-17
4.1400,31.96714,-21.31143,0.011747,8.935838,-0.002036,8.935846,-0.0016846,0.0000047,0.0007330,-0.015961,-0.015692,-4.80681762e-06,-1.04277285e-07,-7.86407115e-09,-4.72679636e-06,-1.03499101e-07,-7.81129273e-09,6.06026199e-03,1.58514401e-10,3.448e-17,8.565e-18
4.1600,32.24760,-21.49840,0.011887,9.031039,-0.002031,9.031048,-0.0016612,0.0000047,0.0007338,-0.014789,-0.014531,-4.45530957e-06,-9.84184090e-08,-7.55689821e-09,-4.37854351e-06,-9.76931647e-08,-7.50739703e-09,6.06528353e-03,1.59286059e-10,1.821e-17,3.499e-17
4.1800,32.52783,-21.68522,0.012028,9.126382,-0.002026,9.126390,-0.0016370,0.0000047,0.0007346,-0.013758,-0.013511,-4.14736399e-06,-9.42385826e-08,-7.28114933e-09,-4.07367929e-06,-9.35568689e-08,-7.23475307e-09,6.06933637e-03,1.59877797e-10,5.443e-17,1.779e-17
4.2000,32.80782,-21.87188,0.012169,9.221854,-0.002020,9.221863,-0.0016120,0.0000048,0.0007355,-0.012871,-0.012634,-3.88357550e-06,-9.19780642e-08,-7.02240010e-09,-3.81283806e-06,-9.13327492e-08,-6.97912359e-09,6.07241469e-03,1.60311474e-10,6.917e-17,2.456e-17
4.2200,33.08752,-22.05834,0.012310,9.317443,-0.002014,9.317452,-0.0015863,0.0000048,0.0007363,-0.012130,-0.011902,-3.66375234e-06,-9.07022732e-08,-6.69421976e-09,-3.59587106e-06,-9.00930378e-08,-6.65434625e-09,6.07451274e-03,1.60612303e-10,1.843e-17,3.666e-17
4.2400,33.36691,-22.24461,0.012452,9.413138,-0.002008,9.413146,-0.0015598,0.0000049,0.0007370,-0.011536,-0.011317,-3.48692870e-06,-8.88636997e-08,-6.41375726e-09,-3.42185772e-06,-8.82974484e-08,-6.37703970e-09,6.07562478e-03,1.60806779e-10,3.361e-17,2.683e-17
4.2600,33.64596,-22.43064,0.012594,9.508925,-0.002000,9.508934,-0.0015325,0.0000049,0.0007378,-0.011088,-0.010879,-3.35138940e-06,-8.52190436e-08,-6.12995160e-09,-3.28912940e-06,-8.47059941e-08,-6.09647346e-09,6.07574511e-03,1.60921247e-10,1.236e-17,1.338e-17
4.2800,33.92466,-22.61644,0.012737,9.604792,-0.001993,9.604801,-0.0015045,0.0000050,0.0007386,-0.010778,-0.010578,-3.25470792e-06,-7.95614861e-08,-5.79016484e-09,-3.19530645e-06,-7.91092761e-08,-5.76011609e-09,6.07486808e-03,1.60980283e-10,4.684e-17,1.370e-17
4.3000,34.20296,-22.80197,0.012880,9.700728,-0.001985,9.700737,-0.0014757,0.0000050,0.0007394,-0.010594,-0.010404,-3.19378884e-06,-7.28356949e-08,-5.50672121e-09,-3.13733983e-06,-7.24450249e-08,-5.47983502e-09,6.07298821e-03,1.61004885e-10,5.725e-17,3.090e-18
4.3200,34.48084,-22.98722,0.013023,9.796719,-0.001976,9.796728,-0.0014462,0.0000051,0.0007401,-0.010516,-0.010336,-3.16490969e-06,-6.65704173e-08,-5.19782791e-09,-3.11155235e-06,-6.62348141e-08,-5.17427435e-09,6.07010032e-03,1.61011617e-10,3.404e-17,2.937e-17
4.3400,34.75827,-23.17218,0.013167,9.892753,-0.001967,9.892763,-0.0014159,0.0000051,0.0007409,-0.010527,-0.010358,-3.16377330e-06,-6.19732235e-08,-4.84800725e-09,-3.11369016e-06,-6.16830152e-08,-4.82789118e-09,6.06619946e-03,1.61012827e-10,1.409e-17,1.586e-18
4.3600,35.03523,-23.35682,0.013310,9.988818,-0.001957,9.988828,-0.0013849,0.0000051,0.0007416,-0.010609,-0.010452,-3.18556997e-06,-5.92213138e-08,-4.55413317e-09,-3.13898436e-06,-5.89694338e-08,-4.53720241e-09,6.06128094e-03,1.61016862e-10,2.331e-17,1.504e-18
4.3800,35.31169,-23.54112,0.013454,10.084901,-0.001947,10.084911,-0.0013532,0.0000052,0.0007424,-0.010748,-0.010603,-3.22505272e-06,-5.73649175e-08,-4.21751429e-09,-3.18222533e-06,-5.71510838e-08,-4.20398087e-09,6.05534022e-03,1.61027901e-10,2.515e-17,1.214e-17
4.4000,35.58761,-23.72508,0.013599,10.180990,-0.001937,10.180999,-0.0013207,0.0000052,0.0007431,-0.010930,-0.010799,-3.27663120e-06,-5.48989650e-08,-3.86129749e-09,-3.23785581e-06,-5.47297535e-08,-3.85114565e-09,6.04837284e-03,1.61046286e-10,2.884e-17,8.037e-18
4.4200,35.86298,-23.90866,0.013743,10.277071,-0.001926,10.277081,-0.0012875,0.0000053,0.0007439,-0.011139,-0.011023,-3.33447211e-06,-5.06566461e-08,-3.55733741e-09,-3.30007056e-06,-5.05414642e-08,-3.55033717e-09,6.04037444e-03,1.61069692e-10,8.890e-18,1.954e-17
4.4400,36.13777,-24.09185,0.013888,10.373133,-0.001914,10.373143,-0.0012536,0.0000053,0.0007447,-0.011356,-0.011255,-3.39260007e-06,-4.44958460e-08,-3.20054104e-09,-3.36291662e-06,-4.44412305e-08,-3.19692024e-09,6.03134082e-03,1.61094226e-10,3.925e-17,1.937e-17
4.4600,36.41194,-24.27463,0.014032,10.469162,-0.001902,10.469172,-0.0012189,0.0000054,0.0007455,-0.011556,-0.011473,-3.44499740e-06,-3.73772737e-08,-2.84495469e-09,-3.42039274e-06,-3.73829038e-08,-2.84460874e-09,6.02126803e-03,1.61115265e-10,3.383e-17,2.106e-17
4.4800,36.68548,-24.45699,0.014177,10.565147,-0.001889,10.565157,-0.0011836,0.0000054,0.0007462,-0.011715,-0.011650,-3.48569368e-06,-3.07893992e-08,-2.52890928e-09,-3.46653876e-06,-3.08481945e-08,-2.53168629e-09,6.01015253e-03,1.61128982e-10,2.255e-17,7.684e-18
4.5000,36.95835,-24.63890,0.014322,10.661073,-0.001876,10.661083,-0.0011475,0.0000054,0.0007470,-0.011809,-0.011764,-3.50885134e-06,-2.58665896e-08,-2.15285690e-09,-3.49552114e-06,-2.59688010e-08,-2.15899517e-09,5.99799112e-03,1.61134494e-10,2.678e-17,3.247e-17
4.5200,37.23053,-24.82035,0.014467,10.756930,-0.001863,10.756940,-0.0011108,0.0000055,0.0007479,-0.011818,-0.011794,-3.50885445e-06,-2.27247333e-08,-1.79537941e-09,-3.50172168e-06,-2.28635610e-08,-1.80470389e-09,5.98478093e-03,1.61135366e-10,4.228e-17,3.253e-18
4.5400,37.50199,-25.00133,0.014612,10.852703,-0.001849,10.852713,-0.0010734,0.0000055,0.0007487,-0.011729,-0.011726,-3.48039707e-06,-2.04012512e-08,-1.46175021e-09,-3.47982582e-06,-2.05766621e-08,-1.47417925e-09,5.97051938e-03,1.61140137e-10,5.638e-18,9.162e-18
4.5600,37.77271,-25.18180,0.014757,10.948381,-0.001834,10.948391,-0.0010353,0.0000056,0.0007495,-0.011528,-0.011549,-3.41857530e-06,-1.74329700e-08,-1.07076464e-09,-3.42491464e-06,-1.76514574e-08,-1.08649078e-09,5.95520408e-03,1.61162645e-10,6.093e-17,1.470e-17
4.5800,38.04265,-25.36177,0.014903,11.043951,-0.001819,11.043961,-0.0009966,0.0000056,0.0007504,-0.011205,-0.011250,-3.31897803e-06,-1.27257639e-08,-7.15329940e-10,-3.33255572e-06,-1.29962238e-08,-7.34113555e-10,5.93883285e-03,1.61222332e-10,2.624e-17,1.649e-17
4.6000,38.31179,-25.54119,0.015048,11.139399,-0.001804,11.139410,-0.0009572,0.0000057,0.0007512,-0.010748,-0.010818,-3.17776327e-06,-6.19743217e-09,-3.67517862e-10,-3.19887974e-06,-6.52565515e-09,-3.89354630e-10,5.92140386e-03,1.61343805e-10,7.568e-17,5.353e-18
4.6200,38.58011,-25.72007,0.015193,11.234715,-0.001788,11.234725,-0.0009171,0.0000057,0.0007521,-0.010141,-0.010238,-2.99172106e-06,1.18034352e-09,3.01688578e-11,-3.02064391e-06,7.95295881e-10,5.12915490e-12,5.90291563e-03,1.61555643e-10,1.930e-17,2.418e-17
4.6400,38.84758,-25.89839,0.015338,11.329884,-0.001772,11.329895,-0.0008764,0.0000057,0.0007531,-0.009372,-0.009496,-2.75831964e-06,7.96230982e-09,3.83756460e-10,-2.79527887e-06,7.52770221e-09,3.55757190e-10,5.88336721e-03,1.61889451e-10,2.168e-17,1.877e-17
4.6600,39.11417,-26.07611,0.015483,11.424894,-0.001755,11.424905,-0.0008351,0.0000058,0.0007540,-0.008431,-0.008582,-2.47573436e-06,1.30865158e-08,7.49259278e-10,-2.52091826e-06,1.26117692e-08,7.18212821e-10,5.86275817e-03,1.62379250e-10,3.144e-17,1.816e-17
4.6800,39.37986,-26.25324,0.015628,11.519734,-0.001738,11.519745,-0.0007932,0.0000058,0.0007549,-0.007313,-0.007493,-2.14287114e-06,1.64967498e-08,1.15383801e-09,-2.19642306e-06,1.59880206e-08,1.11965374e-09,5.84108853e-03,1.63060086e-10,1.735e-17,3.929e-17
4.7000,39.64462,-26.42975,0.015773,11.614390,-0.001721,11.614401,-0.0007507,0.0000059,0.0007559,-0.006021,-0.006230,-1.75938442e-06,1.91667268e-08,1.51052881e-09,-1.82140009e-06,1.86234556e-08,1.47344724e-09,5.81835874e-03,1.63965748e-10,2.580e-17,5.096e-18
4.7200,39.90843,-26.60562,0.015918,11.708850,-0.001703,11.708861,-0.0007075,0.0000059,0.0007569,-0.004562,-0.004799,-1.32568755e-06,2.25176352e-08,1.89347545e-09,-1.39621315e-06,2.19330885e-08,1.85336123e-09,5.79456962e-03,1.65126600e-10,3.448e-17,1.499e-17
4.7400,40.17125,-26.78083,0.016062,11.803101,-0.001684,11.803113,-0.0006638,0.0000060,0.0007580,-0.002942,-0.003208,-8.42957431e-07,2.75745441e-08,2.29831666e-09,-9.21988270e-07,2.69400087e-08,2.25516298e-09,5.76972234e-03,1.66567729e-10,2.819e-17,7.373e-18
4.7600,40.43307,-26.95538,0.016207,11.897132,-0.001665,11.897144,-0.0006195,0.0000060,0.0007591,-0.001168,-0.001463,-3.13122481e-07,3.43640879e-08,2.65610214e-09,-4.00602568e-07,3.36741872e-08,2.61011683e-09,5.74381855e-03,1.68306953e-10,8.674e-18,1.354e-17
4.7800,40.69386,-27.12924,0.016351,11.990930,-0.001646,11.990941,-0.0005747,0.0000060,0.0007602,0.000753,0.000431,2.61169654e-07,4.19072391e-08,3.05210514e-09,1.65347139e-07,4.11632055e-08,3.00310285e-09,5.71686044e-03,1.70352961e-10,3.469e-17,1.975e-17
4.8000,40.95360,-27.30240,0.016495,12.084482,-0.001626,12.084494,-0.0005293,0.0000061,0.0007613,0.002817,0.002467,8.76599271e-07,4.88039048e-08,3.45474281e-09,7.72590509e-07,4.80128942e-08,3.40276963e-09,5.68885088e-03,1.72704470e-10,2.711e-17,3.090e-18
4.8200,41.21226,-27.47484,0.016639,12.177777,-0.001606,12.177789,-0.0004834,0.0000061,0.0007625,0.005011,0.004635,1.52923775e-06,5.40629042e-08,3.81968610e-09,1.41724585e-06,5.32337807e-08,3.76488012e-09,5.65979337e-03,1.75350469e-10,7.589e-18,1.084e-17
4.8400,41.46981,-27.64654,0.016783,12.270803,-0.001586,12.270814,-0.0004370,0.0000062,0.0007637,0.007323,0.006920,2.21461776e-06,5.76841798e-08,4.23135024e-09,2.09488952e-06,5.68223048e-08,4.17350597e-09,5.62969207e-03,1.78270458e-10,2.299e-17,1.554e-17
4.8600,41.72623,-27.81749,0.016926,12.363546,-0.001565,12.363558,-0.0003900,0.0000062,0.0007649,0.009731,0.009303,2.92780255e-06,6.06501347e-08,4.63375197e-09,2.80062456e-06,5.97542711e-08,4.57298344e-09,5.59855164e-03,1.81434424e-10,2.038e-17,1.423e-18
4.8800,41.98150,-27.98767,0.017069,12.455996,-0.001544,12.456008,-0.0003426,0.0000062,0.0007662,0.012212,0.011760,3.66345895e-06,6.43387390e-08,5.00884092e-09,3.52915321e-06,6.34018807e-08,4.94523407e-09,5.56637727e-03,1.84803480e-10,2.125e-17,3.284e-17
4.9000,42.23559,-28.15706,0.017212,12.548141,-0.001523,12.548153,-0.0002946,0.0000063,0.0007675,0.014745,0.014270,4.41593328e-06,6.97074046e-08,5.43073758e-09,4.27485234e-06,6.87210157e-08,5.36410990e-09,5.53317467e-03,1.88331220e-10,2.906e-17,6.519e-18
4.9200,42.48848,-28.32565,0.017354,12.639967,-0.001501,12.639980,-0.0002462,0.0000063,0.0007688,0.017309,0.016813,5.17933324e-06,7.67305625e-08,5.82862485e-09,5.03185489e-06,7.56896896e-08,5.75913904e-09,5.49895012e-03,1.91965100e-10,3.946e-17,3.643e-17
4.9400,42.74014,-28.49343,0.017497,12.731465,-0.001478,12.731477,-0.0001974,0.0000064,0.0007702,0.019888,0.019371,5.94762316e-06,8.44234709e-08,6.21346014e-09,5.79414463e-06,8.33296789e-08,6.14112458e-09,5.46371063e-03,1.95648103e-10,2.754e-17,9.500e-18
4.9600,42.99056,-28.66037,0.017638,12.822622,-0.001456,12.822634,-0.0001481,0.0000064,0.0007716,0.022465,0.021930,6.71472609e-06,9.14310311e-08,6.64305283e-09,6.55565782e-06,9.02914506e-08,6.56770459e-09,5.42746394e-03,1.99321284e-10,1.648e-17,1.041e-17
4.9800,43.23970,-28.82647,0.017780,12.913426,-0.001433,12.913439,-0.0000984,0.0000064,0.0007731,0.025023,0.024470,7.47462784e-06,9.68300103e-08,7.04061785e-09,7.31038695e-06,9.56530963e-08,6.96243502e-09,5.39021856e-03,2.02926855e-10,2.233e-17,3.330e-17
5.0000,43.48755,-28.99170,0.017921,13.003866,-0.001410,13.003879,-0.0000482,0.0000065,0.0007746,0.027542,0.026973,8.22147962e-06,1.00671424e-07,7.44126012e-09,8.05248326e-06,9.94619651e-08,7.36018641e-09,5.35198374e-03,2.06410730e-10,2.190e-17,5.245e-18
5.0200,43.73408,-29.15605,0.018061,13.093931,-0.001386,13.093944,0.0000023,0.0000065,0.0007762,0.030000,0.029416,8.94968884e-06,1.03942397e-07,7.87868560e-09,8.77634766e-06,1.02698756e-07,7.79462070e-09,5.31276935e-03,2.09724159e-10,1.843e-17,4.848e-17
5.0400,43.97927,-29.31951,0.018201,13.183609,-0.001362,13.183622,0.0000533,0.0000065,0.0007778,0.032374,0.031777,9.65399940e-06,1.07975685e-07,8.27748664e-09,9.47671138e-06,1.06690890e-07,8.19063208e-09,5.27258584e-03,2.12825186e-10,3.296e-17,6.546e-18
5.0600,44.22309,-29.48206,0.018341,13.272889,-0.001338,13.272902,0.0001045,0.0000066,0.0007794,0.034645,0.034036,1.03295664e-05,1.13661092e-07,8.69151088e-09,1.01487110e-05,1.12327097e-07,8.60177435e-09,5.23144431e-03,2.15680042e-10,1.409e-17,4.012e-17
5.0800,44.46553,-29.64369,0.018480,13.361759,-0.001314,13.361772,0.0001562,0.0000066,0.0007811,0.036799,0.036180,1.09720248e-05,1.20922869e-07,9.12983483e-09,1.07879574e-05,1.19535444e-07,9.03718456e-09,5.18935646e-03,2.18263763e-10,1.149e-17,8.674e-19
5.1000,44.70656,-29.80437,0.018618,13.450209,-0.001289,13.450223,0.0002082,0.0000067,0.0007828,0.038825,0.038196,1.15775567e-05,1.28771700e-07,9.52909850e-09,1.13906038e-05,1.27333035e-07,9.43371748e-09,5.14633479e-03,2.20560331e-10,2.147e-17,2.213e-17
5.1200,44.94616,-29.96411,0.018757,13.538228,-0.001264,13.538241,0.0002605,0.0000067,0.0007846,0.040719,0.040081,1.21429588e-05,1.35895984e-07,9.95618268e-09,1.19534129e-05,1.34413489e-07,9.85793523e-09,5.10239262e-03,2.22563063e-10,1.648e-17,4.337e-18
5.1400,45.18431,-30.12287,0.018894,13.625805,-0.001239,13.625818,0.0003131,0.0000067,0.0007864,0.042472,0.041827,1.26656980e-05,1.41437224e-07,1.03959484e-08,1.24738138e-05,1.39919269e-07,1.02948622e-08,5.05754402e-03,2.24274896e-10,1.670e-17,1.098e-18
5.1600,45.42099,-30.28066,0.019031,13.712929,-0.001214,13.712942,0.0003660,0.0000068,0.0007883,0.044081,0.043428,1.31439549e-05,1.45492472e-07,1.08016734e-08,1.29499458e-05,1.43943627e-07,1.06979040e-08,5.01180386e-03,2.25707695e-10,1.778e-17,2.979e-17
