sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
944,9.44,-0.03264455562899651,-0.03775187677482023,0.009793387180708267,0.5035053864312493,0.794558353793642,0.03012274049370726,0.3380117878959324,107.86514202748887,-30.451329187824403,26.76773090027054,119.53562649089129,-0.0015668333684345946,0.0009161119545968745,-0.00027278730402327994,0.08691263868610227,0.06121313922499699,-0.021882176425546688,4.5377196304403654e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
945,9.450000000000001,-0.03266077336726695,-0.0377602956407481,0.00979367832273175,0.5031893051337312,0.79466978213842,0.030509330590770562,0.3381858088418437,107.89292149723757,-30.450125737125582,26.8107500601148,119.57754399199584,-0.0015539182021581934,0.0009068624741223295,-0.0002720276368262383,0.08615979028167436,0.060697904757774146,-0.021858168177069245,4.248523373567149e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
946,9.46,-0.032676852171748455,-0.037768641203041214,0.009793957446354537,0.5028760990113098,0.7947799638166394,0.030893244831669397,0.33835786614553487,107.92043874621997,-30.44886347925048,26.853438663118734,119.61907139332455,-0.0015410381060369338,0.0008976730116372498,-0.000271233862355557,0.08540977806324308,0.060183933867453854,-0.021830998716071637,3.3469375502981935e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
947,9.47,-0.032692792528741105,-0.03777691375060366,0.009794224802560822,0.5025657551596989,0.794888909742565,0.03127447891925477,0.33852797502919474,107.94769531582658,-30.447543910477663,26.89579692462694,119.66021065751637,-0.001528193309887643,0.0008885433317999706,-0.0002704066244066464,0.08466260466052046,0.05967124952574413,-0.021800706423735612,5.479888565117557e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
948,9.48,-0.032708594925546244,-0.037785113572121935,0.009794480639271066,0.5022582606702666,0.794996630735983,0.03165302877104248,0.33869615066683817,107.97469273719949,-30.446168515280775,26.937825079618765,119.70096374354397,-0.0015153840424544354,0.0008794731969560945,-0.00026954656079715216,0.08391827266587762,0.05915987430788025,-0.021767329762593317,5.605105031625822e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
949,9.49,-0.03272425985045754,-0.03779324095607317,0.009794725201357622,0.5019536026307947,0.7951031375227827,0.03202889051835182,0.3388624081829625,108.00143253133653,-30.444738766207347,26.979523382541117,119.74133260666483,-0.0015026105314405087,0.0008704623672507194,-0.00026865430340130745,0.08317678463717143,0.05864983039678033,-0.021730907270532816,7.247565119773956e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
950,9.5,-0.03273978779275259,-0.03780129619073346,0.009794958730660533,0.5016517681262199,0.7952084407355486,0.03240206050543989,0.3390267626512346,108.02791620919623,-30.4432561237607,27.02089210714177,119.78131919837435,-0.0014898730035398083,0.0008615106007391377,-0.00026773047818482386,0.08243814310054111,0.058141139587250805,-0.021691477554872992,6.761111174561259e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
951,9.51,-0.03275517924268503,-0.03780927956418625,0.009795181466003505,0.5013527442393517,0.7953125509141564,0.03277253528863205,0.3391892290932069,108.05414527180437,-30.441722036285057,27.061931546303157,119.82092546636164,-0.001477171684469464,0.0008526176534966458,-0.00026677570524043026,0.08170235055322644,0.057633823290277136,-0.021649079286517985,3.6594031814720145e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
952,9.52,-0.03277043469147721,-0.037817191364330774,0.009795393643210039,0.5010565180515698,0.7954154785063765,0.03314031163544891,0.33934982247706313,108.0801212103613,-30.44013793985383,27.102642011876874,119.86015335446737,-0.0014645067990022467,0.0008437832797269912,-0.00026579059882384177,0.08096940946636433,0.05712790253736679,-0.021603751194178338,3.987093603463592e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
953,9.53,-0.03278555463131344,-0.03782503187889062,0.009795595495119718,0.5007630766435008,0.7955172338684842,0.033505386523730286,0.3395085577163945,108.10584550635056,-30.438505258161243,27.14302383451883,119.89900480264423,-0.0014518785709993934,0.0008350072318696335,-0.00026477576739038287,0.08023932228778466,0.05662339798495777,-0.021555532058672965,3.0849314845320695e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
954,9.540000000000001,-0.03280053955533368,-0.03783280139542231,0.009795787251604657,0.5004724070956738,0.7956178272658738,0.03386775714075649,0.33966544966900497,108.13131963164854,-30.436825402416975,27.183077363525257,119.93748174691946,-0.0014392872234438867,0.0008262892607059644,-0.00026373181363202017,0.07951209144481063,0.05612032991889353,-0.021504460707301304,4.0877153885842704e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
955,9.55,-0.03281538995762783,-0.037840500201323984,0.009795969139586072,0.5001844964891533,0.7957172688736815,0.034227420882367125,0.3398205131357473,108.15654504863497,-30.435099771244154,27.22280296666937,119.97558611936007,-0.0014267329784738445,0.0008176291154642068,-0.00026265933451494585,0.07878771934704352,0.055618718258949026,-0.021450576008290968,1.0541946998536847e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
956,9.56,-0.032830106333230594,-0.03784812858384416,0.009796141383051004,0.49989933190615415,0.7958155687774118,0.03458437535207877,0.3399737628593888,108.18152321030462,-30.43332975058029,27.26220103003923,120.01331984803998,-0.0014142160574163053,0.0008090265439232337,-0.000261558921317546,0.07806620838914877,0.055118582563418436,-0.0213939168653192,2.5169374556097876e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
957,9.57,-0.03284468917811678,-0.03785568683009058,0.009796304203069163,0.4996169004306319,0.7959127369735687,0.03493861836020044,0.34012521352350705,108.20625556037953,-30.431516713581697,27.30127195787629,120.0506848570098,-0.0014017366808212223,0.0008004812925151542,-0.0002604311596689146,0.07734756095363336,0.054619942033754074,-0.02133452221210943,1.755336375848054e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
958,9.58,-0.03285913898919723,-0.0378631752270391,0.009796457817809892,0.49933718914885433,0.7960087833702947,0.03529014792294854,0.34027487975141674,108.2307435334225,-30.429662020530802,27.340016172415282,120.08768306626895,-0.001389295068495701,0.0007919931064267839,-0.0002592766295876515,0.07663177941361636,0.054122815519257524,-0.021272431007098306,4.524436851472197e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
959,9.59,-0.032873456264314864,-0.03787059406154369,0.009796602442558791,0.49906018514995776,0.7961037177880086,0.03563896226158319,0.3404227761051222,108.25498855495002,-30.427767018744742,27.378434113727092,120.12431639173913,-0.0013768914395386651,0.0007835617296999824,-0.00025809590552120664,0.0759188661356028,0.05362722152182764,-0.02120768222818355,7.592388436675489e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
960,9.6,-0.03288764150224045,-0.037877943620346896,0.009796738289734886,0.49878587552650805,0.7961975499600618,0.03598505980149533,0.34056891708424136,108.27899204154775,-30.425833042484324,27.416526239553146,120.16058674523661,-0.001364526012375567,0.0007751869053308081,-0.00025688955638549237,0.07520882348224173,0.053133178200748976,-0.021140314867537688,3.2010965863260115e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
961,9.61,-0.03290169520267157,-0.03788522419008482,0.009796865568910096,0.49851424737498234,0.796290289533407,0.03632843917122199,0.34071331712502895,108.3027554009908,-30.423861412879067,27.454293025138693,120.19649603445507,-0.001352199004793478,0.0007668683753675607,-0.0002556581456048753,0.07450165381508382,0.05264070337753347,-0.021070367926499977,1.8246835888090425e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
962,9.620000000000001,-0.03291561786623037,-0.03789243605729878,0.009796984486824915,0.4982452877962539,0.7963819460692358,0.036669099201670774,0.34085599059946536,108.32628003235551,-30.42185343784316,27.491734963092078,120.23204616294682,-0.0013399106339762855,0.0007586058810076213,-0.0002544022311525672,0.07379735949732767,0.052149814540799845,-0.02099788041054188,3.5276579971675465e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
963,9.63,-0.03292940999446194,-0.03789957950844485,0.00979709524740598,0.4979789838960632,0.7964725290436405,0.03700703892522958,0.34099695181432094,108.34956732613666,-30.41981041199776,27.528852563229126,120.26723903010608,-0.0013276611165401995,0.0007503991626932427,-0.0002531223655912448,0.07309594289656304,0.05166052885120135,-0.020922891324302764,3.963378118336477e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
964,9.64,-0.03294307208983323,-0.037906654829903345,0.009797198051783817,0.49771532278546843,0.7965620478482824,0.037342257574872244,0.34113621501025004,108.37261866436538,-30.41773361659622,27.56564635241818,120.30207653115417,-0.0013154506685696002,0.000742247960206261,-0.0002518190961140808,0.07239740638751532,0.05117286314639709,-0.02084543966670331,2.085081738569553e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
965,9.65,-0.032956604655732503,-0.03791366230798832,0.009797293098310667,0.4974542915812753,0.7966505117910653,0.03767475458326546,0.34127379436091504,108.39543542072771,-30.41562431945278,27.60211687442658,120.33656055712711,-0.0013032795056527333,0.0007341520127615076,-0.0002504929645859281,0.0717017523547623,0.05068683394605049,-0.020765564426125982,2.927988285396154e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
966,9.66,-0.03297000819646933,-0.037920602228957274,0.009797380582578404,0.49719587740644666,0.7967379300968104,0.03800452958187828,0.3414097039721396,108.4180189606835,-30.41348377487398,27.638264689768782,120.37069299486532,-0.0012911478429179705,0.0007261110590993205,-0.00024914450758486484,0.07100898319546502,0.050202457456877604,-0.020683304575672235,6.908137737941969e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
967,9.67,-0.03298328321727505,-0.03792747487902088,0.009797460697436495,0.49694006739049135,0.7968243119079373,0.03833158240009377,0.34154395788109204,108.44037064158604,-30.411313223593087,27.67409037555581,120.40447572700585,-0.0012790558950700616,0.0007181248375768273,-0.000247774256443986,0.07031910132208008,0.04971974957772287,-0.020598699068491627,5.638779047449632e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
968,9.68,-0.03299643022430381,-0.03793428054435286,0.009797533633010058,0.4966868486698327,0.796909666285147,0.03865591306432334,0.341676570055498,108.46249181280179,-30.409113892707513,27.709594525346464,120.43791063197665,-0.0012670038764266219,0.0007101930862582098,-0.0002463827372933181,0.06963210916506733,0.04923872590467208,-0.020511786833178468,2.9646139988585494e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
969,9.69,-0.033009449724634064,-0.03794101951109998,0.009797599576717966,0.4964362083881577,0.79699400220811,0.03897752179712369,0.34180755439288274,108.48438381583092,-30.406886995619065,27.744777749000004,120.47099958399309,-0.001254992000954692,0.0007023155430037612,-0.0002449704711020769,0.06894800917558416,0.048759401736190484,-0.020422606769246184,3.3934142408627644e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
970,9.700000000000001,-0.03302234222627061,-0.03794769206539211,0.00979765871329102,0.49618813369674436,0.7970773285761559,0.039296409016316744,0.341936924719842,108.50604798442797,-30.404633731977185,27.779640672530512,120.50374445305681,-0.0012430204823077927,0.0006944919455581257,-0.0002435379737210607,0.068266803828191,0.04828179207830534,-0.02033119774266905,4.2394384564860056e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
971,9.71,-0.03303510823814712,-0.03795429849335239,0.009797711224790185,0.4959426117547709,0.7971596542089681,0.03961257533411238,0.34206469479134255,108.52748564472293,-30.40235528762512,27.814183937962785,120.53614710495671,-0.0012310895338624869,0.0006867220316370432,-0.0002420857559251554,0.06758849562351202,0.04780591164979061,-0.02023759858149276,5.983695975780038e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
972,9.72,-0.033047748270129206,-0.037960839081107624,0.009797757290624879,0.4956996297296041,0.7972409878472807,0.03992602155623501,0.34219087829005107,108.54869811534276,-30.400052834548802,27.84840820318999,120.56820940127209,-0.0012191993687558737,0.000679005539013497,-0.00024061432345615118,0.06691308709093147,0.04733177488740749,-0.020141848071522844,5.12565392201199e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
973,9.73,-0.03306026283301795,-0.037967314114798555,0.009797797087571315,0.49545917479706747,0.797321338153579,0.04023674868105302,0.3423154888256925,108.56968670753308,-30.397727530828696,27.882314141833035,120.59993319937797,-0.0012073501999225664,0.0006713422056024613,-0.0002391241770655352,0.06624058079124501,0.046859395951145605,-0.020043984952073206,3.14766597222442e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
974,9.74,-0.033072652438553965,-0.0379737238805905,0.009797830789790898,0.49522123414169106,0.7974007137128025,0.040544757898712105,0.34243853993443596,108.5904527252802,-30.395380520594493,27.91590244310144,120.63132035245282,-0.0011955422401321368,0.0006637317695447588,-0.00023761581255753294,0.06557097931932165,0.04638878872949797,-0.019944047911791007,5.236934989704719e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
975,9.75,-0.03308491759942189,-0.03798006866468388,0.00979785856884867,0.49498579495694023,0.7974791230330514,0.0408500505902724,0.34256004507830967,108.61099746543343,-30.393012933982472,27.949173811656213,120.662372709488,-0.0011837757020265744,0.0006561739692898061,-0.00023608972083219809,0.06490428530674963,0.04591996684475354,-0.01984207558454976,1.7333083537531263e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
976,9.76,-0.033097058829255524,-0.03798634875332504,0.009797880593731796,0.49475284444542533,0.7975565745462948,0.041152628326849565,0.3426800176446441,108.6313222178276,-30.390625887095855,27.982128967474246,120.69309211529993,-0.001172050798157903,0.0006486685436774257,-0.00023454638792862754,0.06424050142447763,0.045452943658311006,-0.019738106545407183,6.466945597826697e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
977,9.77,-0.033109076642643266,-0.03799256443281703,0.009797897030868094,0.494522369819093,0.7976330766090829,0.04145249286876007,0.3427984709455434,108.65142826540567,-30.388220481967686,28.014768645714717,120.72348041054377,-0.0011603677410257595,0.0006412152320184519,-0.00023298629506824704,0.06357963038543633,0.04498773227600339,-0.019632179306636084,2.894276633321106e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
978,9.78,-0.03312097155513419,-0.037998715989530606,0.009797908044144613,0.49429435829939666,0.797708637503261,0.04174964616467086,0.342915418217384,108.67131688434178,-30.3857978065267,28.047093596587008,120.7535394317298,-0.0011487267431152977,0.0006338137741745578,-0.00023140991869813587,0.06292167494716594,0.04452434555344869,-0.019524332313818175,5.260750297656636e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
979,9.790000000000001,-0.033132744083244535,-0.03800480370991526,0.009797913794926227,0.49406879711744855,0.797783265436686,0.042044090350753544,0.3430308726203421,108.69098934416415,-30.383358934565702,28.07910458522074,120.78327101124161,-0.0011371280169348561,0.0006264639106367772,-0.00022981773053447674,0.062266637914413496,0.04406279610140016,-0.01941460394201014,3.100211607304145e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
980,9.8,-0.03314439474446473,-0.03801082788051046,0.00979791444207429,0.49384567351415315,0.7978569685439449,0.04233582774984311,0.34314484723794786,108.71044690787834,-30.380904925712773,28.11080239153748,120.81267697735622,-0.0011255717750540035,0.000619165382603316,-0.00022821019760593429,0.06161452214173899,0.04360309629112271,-0.01930303249196987,3.393856960380696e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
981,9.81,-0.03315592405726681,-0.03801678878795688,0.009797910141965299,0.4936249747403205,0.7979297548870767,0.04262486087060206,0.34325735507666755,108.7296908320904,-30.378436825405114,28.142187810124312,120.8417591542668,-0.0011140582301414417,0.0006119179320561457,-0.00022658778229716362,0.060965330536097706,0.04314525825977003,-0.019189656186454684,7.85236557759897e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
982,9.82,-0.03316733254111246,-0.03802268671900785,0.009797901048509595,0.49340668805676163,0.7980016324562952,0.04291119240668908,0.3433684090655132,108.74872236713045,-30.37595566486557,28.173261650109445,120.87051936210712,-0.001102587595003048,0.0006047213018367305,-0.00022495094239226938,0.06031906605941863,0.04268929391577488,-0.01907451316658136,2.871007477768207e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
983,9.83,-0.033178620716461375,-0.038028521960540886,0.009797887313170092,0.49319080073436466,0.7980726091707144,0.04319482523593328,0.3434780220556791,108.7675427571759,-30.37346246108175,28.20402473503953,120.89895941697799,-0.0010911600826198815,0.000597575235720687,-0.00022330013111822438,0.05967573173116528,0.04223521494424329,-0.018957641488251704,2.4714017080483644e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
