lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,energy_J,joint_work_J,momentum_dP_norm,momentum_dL_norm,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad
ODR01_DYNAMICS_T_SM,10,1.000000000000e-01,-9.0327097930674585e-08,-1.6321252922189683e-07,-1.6132145962564065e-07,9.9999999956025132e-01,3.7386331864561797e-06,-2.9361316316098635e-05,1.8528735825294193e-06,2.2183188172024900e-04,-1.7417872820766683e-03,1.1016267901263668e-04,3.3983640364140580e-03,1.7380027186199138e-06,1.7380028944046840e-06,5.4816579921493393e-19,8.8250264881633337e-19,-1.8140432887101481e-04,-1.0483112454157666e+00,-1.3989454859864037e+00,-1.2198806079109423e+00,-5.1888305938605574e-05,1.8393859539868038e-05
ODR01_DYNAMICS_T_SM,11,1.100000000000e-01,-1.1969667870055476e-07,-2.1646469605932315e-07,-2.1399834482961756e-07,9.9999999922621663e-01,4.9596204049292441e-06,-3.8947646897411457e-05,2.4596207068014122e-06,2.6723380242240892e-04,-2.0979868722275901e-03,1.3288433793339657e-04,4.5079316438752567e-03,2.5216277387107870e-06,2.5216279063607331e-06,3.3527100575114041e-19,1.9524607358293365e-18,-2.3582548201168496e-04,-1.0483474917898694e+00,-1.3989332980799276e+00,-1.2198383395469787e+00,-7.0028999155379934e-05,1.8393222200160620e-05
ODR01_DYNAMICS_T_SM,12,1.200000000000e-01,-1.5468387840174555e-07,-2.8002178566895508e-07,-2.7689575065381741e-07,9.9999999870459599e-01,6.4176345868226851e-06,-5.0393217898413529e-05,3.1852004557257786e-06,3.1663389029378881e-04,-2.4854062375969464e-03,1.5769625519935609e-04,5.8327081179031333e-03,3.5390638277445334e-06,3.5390639760061909e-06,2.2351400383409363e-19,1.6321654550170486e-18,-3.0080168776450318e-04,-1.0483907681948259e+00,-1.3989187463133228e+00,-1.2197878731794867e+00,-9.1688103142116396e-05,1.8392461247597628e-05
ODR01_DYNAMICS_T_SM,13,1.300000000000e-01,-1.9571874637582880e-07,-3.5473132857751336e-07,-3.5086735821689651e-07,9.9999999792016891e-01,8.1325356154437849e-06,-6.3852971701642609e-05,4.0400767234544197e-06,3.6998000108727996e-04,-2.9035831062621449e-03,1.8460440726238516e-04,7.3906333669553495e-03,4.8304051481687772e-06,4.8304052703429698e-06,1.5217502656874768e-18,8.7285008800291415e-19,-3.7721267940956564e-04,-1.0484416605634896e+00,-1.3989016336656452e+00,-1.2197285255284487e+00,-1.1715886731794360e-04,1.8391566379403041e-05
ODR01_DYNAMICS_T_SM,14,1.400000000000e-01,-2.4321133967835582e-07,-4.4142422954834952e-07,-4.3675483356220499e-07,9.9999999677757967e-01,1.0123925951586320e-05,-7.9479544184448753e-05,5.0347576431669377e-06,4.2722133204119037e-04,-3.3520571447975037e-03,2.1362056465925686e-04,9.1993834268579832e-03,6.4381745917994427e-06,6.4381746848017748e-06,6.5949443500627534e-19,1.5256076869982431e-18,-4.6592513557653422e-04,-1.0485007461338651e+00,-1.3988817660396100e+00,-1.2196596234532633e+00,-1.4673018947776106e-04,1.8390527445687110e-05
ODR01_DYNAMICS_T_SM,15,1.500000000000e-01,-2.9754977120337349e-07,-5.4091423753065032e-07,-5.3538798237753107e-07,9.9999999515823934e-01,1.2411157484653006e-05,-9.7423274364842130e-05,6.1798253429620646e-06,4.8830848406242026e-04,-3.8303699394239706e-03,2.4476260143638988e-04,1.1276369149563998e-02,8.4071728835623508e-06,8.4071729470938250e-06,4.8789097761847700e-19,7.0736532344808587e-19,-5.6779274153407645e-04,-1.0485685934899285e+00,-1.3988589522478638e+00,-1.2195805039051422e+00,-1.8068663622240044e-04,1.8389334448728589e-05
ODR01_DYNAMICS_T_SM,16,1.600000000000e-01,-3.5909815530180484e-07,-6.5399738533272730e-07,-6.4758490970934176e-07,9.9999999291706465e-01,1.5013338682348326e-05,-1.1783221395067358e-04,7.4859671930237685e-06,5.5319352073498497e-04,-4.3380649761398426e-03,2.7805478200240865e-04,1.3638740460614810e-02,1.0784331775646453e-05,1.0784331811468252e-05,1.7782237777377610e-18,5.4210108624275222e-20,-6.8365625047930368e-04,-1.0486457626024470e+00,-1.3988330039992602e+00,-1.2194905138795074e+00,-2.1930846338878593e-04,1.8387977542256938e-05
ODR01_DYNAMICS_T_SM,17,1.700000000000e-01,-4.2819445831808983e-07,-7.8145140127815763e-07,-7.7415218433304628e-07,9.9999998987907157e-01,1.7949342022669420e-05,-1.4085213678649748e-04,8.9640084326079216e-06,6.2183002436372271e-04,-4.8746876196074295e-03,3.1352802590099325e-04,1.6303385702287919e-02,1.3618571303743226e-05,1.3618571315049642e-05,2.6843584653582730e-18,5.5033941011802436e-19,-8.1434354482720931e-04,-1.0487328048698019e+00,-1.3988037358851322e+00,-1.2193890103683884e+00,-2.6287163648009489e-04,1.8386447030734566e-05
ODR01_DYNAMICS_T_SM,18,1.800000000000e-01,-5.0514826128157470e-07,-9.2403509505303326e-07,-9.1588500745179480e-07,9.9999998583582961e-01,2.1237811692868569e-05,-1.6662654819134433e-04,1.0624946067860759e-05,6.9417314926165780e-04,-5.4397850905711555e-03,3.5122015098956673e-04,1.9286934150495639e-02,1.6960661074578820e-05,1.6960661065462371e-05,3.0837881409319134e-18,2.0422538758712956e-18,-9.6066969750010838e-04,-1.0488302631588080e+00,-1.3987709653655669e+00,-1.2192753603128190e+00,-3.1164785109591886e-04,1.8384733368639046e-05
ODR01_DYNAMICS_T_SM,19,1.900000000000e-01,-5.9023844180336721e-07,-1.0824877199026869e-06,-1.0735673854072102e-06,9.9999998054179084e-01,2.4897171540997494e-05,-1.9529669417951126e-04,1.2479983933911256e-05,7.7017967248726971e-04,-6.0329064415843630e-03,3.9117609550249911e-04,2.2605757281051422e-02,2.0863085551811586e-05,2.0863085526814377e-05,2.2377680698640208e-18,8.9446679230054116e-19,-1.1234370332170744e-03,-1.0489386718455347e+00,-1.3987345127556798e+00,-1.2191489405552351e+00,-3.6590455336242360e-04,1.8382827159745335e-05
ODR01_DYNAMICS_T_SM,20,2.000000000000e-01,-6.8371078204579616e-07,-1.2575283132869868e-06,-1.2479723060962277e-06,9.9999997371050431e-01,2.8945633266568736e-05,-2.2700157055537273e-04,1.4540568817077104e-05,8.4980804223488732e-04,-6.6536025308254806e-03,4.3344811947074749e-04,2.6275969823823353e-02,2.5379913305547664e-05,2.5379913269293149e-05,2.6931023271635103e-18,1.7662536070697664e-18,-1.3034351897833812e-03,-1.0490585568561273e+00,-1.3986942012118875e+00,-1.2190091377918710e+00,-4.2590496036251099e-04,1.8380719156408019e-05
ODR01_DYNAMICS_T_SM,21,2.100000000000e-01,-7.8577550945036493e-07,-1.4498550180546516e-06,-1.4398619187989419e-06,9.9999996501072386e-01,3.3401204837778908e-05,-2.6187793187213093e-04,1.6818427535387695e-05,9.3301842407757208e-04,-7.3014259937889681e-03,4.7809598596301961e-04,3.0313431818214349e-02,3.0566670189200399e-05,3.0566670146099879e-05,4.8414210057994766e-18,1.0231933620783022e-18,-1.5014411793799374e-03,-1.0491904357076280e+00,-1.3986498567181822e+00,-1.2188553485251568e+00,-4.9190808056597804e-04,1.8378400258843504e-05
ODR01_DYNAMICS_T_SM,22,2.200000000000e-01,-8.9660477684474679e-07,-1.6601443862057960e-06,-1.6499877171554872e-06,9.9999995406242337e-01,3.8281699123988643e-05,-3.0006030024841234e-04,1.9325604876835853e-05,1.0197727452573395e-03,-7.9759312126424647e-03,5.2518712260682041e-04,3.4733749515385048e-02,3.6480216406163534e-05,3.6480216358270197e-05,4.3435796678198174e-18,3.1049487460622602e-18,-1.7182194498527310e-03,-1.0493348175487962e+00,-1.3986013080724067e+00,-1.2186869790161154e+00,-5.6416873425968006e-04,1.8375861514412272e-05
ODR01_DYNAMICS_T_SM,23,2.300000000000e-01,-1.0163300789869200e-06,-1.8890506624405039e-06,-1.8790907230172965e-06,9.9999994043272578e-01,4.3604742699631177e-05,-3.4168097359143059e-04,2.2074502386877337e-05,1.1100347372123285e-03,-8.6766742830486354e-03,5.7479676384096382e-04,3.9552277104386656e-02,4.3178627427760367e-05,4.3178627560318746e-05,8.9405601533637450e-19,6.9436039261283756e-19,-1.9545219460022590e-03,-1.0494922032009293e+00,-1.3985483868725261e+00,-1.2185034452367605e+00,-6.4293757397768754e-04,1.8373094116901086e-05
ODR01_DYNAMICS_T_SM,24,2.400000000000e-01,-1.1450396730718986e-06,-2.1372050810127836e-06,-2.1279016842107284e-06,9.9999992363175705e-01,4.9387785029708157e-05,-3.8687003613055139e-04,2.5077917324440625e-05,1.2037699765246881e-03,-9.4032129782587182e-03,6.2700807434436874e-04,4.4784118264569676e-02,5.0721078723152262e-05,5.0721078686572772e-05,4.0042156466923708e-18,3.4800187570394816e-18,-2.2110881708729750e-03,-1.0496630851986848e+00,-1.3984909275029034e+00,-1.2183041728224919e+00,-7.2846110493145113e-04,1.8370089405805217e-05
ODR01_DYNAMICS_T_SM,25,2.500000000000e-01,-1.2827758315833716e-06,-2.4052150861852382e-06,-2.3971412473165389e-06,9.9999990310843601e-01,5.5648107387159366e-05,-4.3575536277956606e-04,2.8349083386410521e-05,1.3009459244664864e-03,-1.0155106710293840e-02,6.8191225407905295e-04,5.0444127244267993e-02,5.9167734261310409e-05,5.9167734196414817e-05,1.8012119276391419e-18,1.9425078805862134e-18,-2.4886452470427251e-03,-1.0498479478309000e+00,-1.3984287671205733e+00,-1.2180885970244946e+00,-8.2098170543995963e-04,1.8366838865610676e-05
ODR01_DYNAMICS_T_SM,26,2.600000000000e-01,-1.4295322047983234e-06,-2.6936636187651698e-06,-2.6875201650983624e-06,9.9999987824620562e-01,6.2402832492770659e-05,-4.8846263039769449e-04,3.1901710537754371e-05,1.4015319653140042e-03,-1.0931916488040538e-02,7.3960862537851601e-04,5.6546910609785374e-02,6.8579638744762739e-05,6.8579638817406534e-05,2.9810631144302353e-18,1.8686767794114256e-18,-2.7879079779121849e-03,-1.0500472671814127e+00,-1.3983617456415147e+00,-1.2178561626621347e+00,-9.2073764735990193e-04,1.8363334125076426e-05
ODR01_DYNAMICS_T_SM,27,2.700000000000e-01,-1.5852511089314266e-06,-3.0031083695188562e-06,-2.9997394932288076e-06,9.9999984835871680e-01,6.9668934091279583e-05,-5.4511532621673883e-04,3.5750025594401756e-05,1.5054994435932463e-03,-1.1733204872098063e-02,8.0020470250568145e-04,6.3106828789565708e-02,7.9018613534588973e-05,7.9018613529109483e-05,1.9394798072244321e-18,1.0465534903760816e-17,-3.1095789089942943e-03,-1.0502615111698834e+00,-1.3982897057269266e+00,-1.2176063240753563e+00,-1.0279631165158254e-03,1.8359566956516621e-05
ODR01_DYNAMICS_T_SM,28,2.800000000000e-01,-1.7498206851794036e-06,-3.3340809775598857e-06,-3.3344907719362383e-06,9.9999981268547500e-01,7.7463246459761508e-05,-6.0583475211347228e-04,3.9908814214393117e-05,1.6128217004116102e-03,-1.2558535926226666e-02,8.6381624409767697e-04,7.0137997195419993e-02,9.0547156226037571e-05,9.0547156177470057e-05,3.5827919714908619e-18,9.7125394029310671e-19,-3.4543483892037086e-03,-1.0504911395926153e+00,-1.3982124927695003e+00,-1.2173385450770802e+00,-1.1428882331303008e-03,1.8355529275082816e-05
ODR01_DYNAMICS_T_SM,29,2.900000000000e-01,-1.9230721735883106e-06,-3.6870862896102597e-06,-3.6924562336206500e-06,9.9999977038745491e-01,8.5802474440926300e-05,-6.7074003421991994e-04,4.4393461739461675e-05,1.7234741090222311e-03,-1.3407475165259128e-02,9.3056728890768736e-04,7.7654287706719560e-02,1.0322834383415372e-04,1.0322834385510445e-04,7.8212995094671979e-18,1.7490637632788014e-18,-3.8228946321462224e-03,-1.0507366041633748e+00,-1.3981299548796946e+00,-1.2170522989055985e+00,-1.2657390722540785e-03,1.8351213138046198e-05
ODR01_DYNAMICS_T_SM,30,3.000000000000e-01,-2.1047771551132411e-06,-4.0626016058645899e-06,-4.0743090060577252e-06,9.9999972054269026e-01,9.4703203517455063e-05,-7.3994813111946027e-04,4.9219994306076511e-05,1.8374341097588472e-03,-1.4279589499350443e-02,1.0005901752471299e-03,8.5669330507147409e-02,1.1712573954891539e-04,1.1712573956138240e-04,5.3555636640846510e-18,7.8066791468812626e-18,-4.2158837774082221e-03,-1.0509983485542138e+00,-1.3980419428720088e+00,-1.2167470681769741e+00,-1.3967376841962531e-03,1.8346610744079808e-05
ODR01_DYNAMICS_T_SM,31,3.100000000000e-01,-2.2946446853588390e-06,-4.4610758797869679e-06,-4.4807133026043160e-06,9.9999966214185387e-01,1.0418190986017384e-04,-8.1357383835320321e-04,5.4405121096471811e-05,1.9546812444698369e-03,-1.5174447174454833e-02,1.0740255445241174e-03,9.4196515008235185e-02,1.3230330301955336e-04,1.3230330299858405e-04,1.3920075028157926e-17,3.7057674985731868e-18,-4.6339699518461114e-03,-1.0512768084362887e+00,-1.3979483102512567e+00,-1.2164223448374367e+00,-1.5361021149544209e-03,1.8341714432540765e-05
ODR01_DYNAMICS_T_SM,32,3.200000000000e-01,-2.4923184913817384e-06,-4.8829289503212208e-06,-4.9123246246590500e-06,9.9999959408382755e-01,1.1425497068022510e-04,-8.9172979526980450e-04,5.9966275862946081e-05,2.0751971905708000e-03,-1.6091617708933501e-02,1.1510223292672767e-03,1.0324899141974057e-01,1.4882530412796863e-04,1.4882530412710490e-04,7.2211446047338421e-18,7.9037148568615132e-18,-5.0777953308757603e-03,-1.0515724115206830e+00,-1.3978489131988410e+00,-1.2160776301157799e+00,-1.6840464266448421e-03,1.8336516682752496e-05
ODR01_DYNAMICS_T_SM,33,3.300000000000e-01,-2.6973742196881647e-06,-5.3285507972721401e-06,-5.3697899699483696e-06,9.9999951517127106e-01,1.2493867475403834e-04,-9.7452649295507474e-04,6.5921657760022618e-05,2.1989657948252700e-03,-1.7030671826211083e-02,1.2317377260165066e-03,1.1283967240812079e-01,1.6675624021141825e-04,1.6675624021860727e-04,1.0569720105194376e-17,1.0461427378586156e-17,-5.5479901997619371e-03,-1.0518855775992273e+00,-1.3977436105590271e+00,-1.2157124344757584e+00,-1.8407807179326020e-03,1.8331010113286955e-05
ODR01_DYNAMICS_T_SM,34,3.400000000000e-01,-2.9093166188976247e-06,-5.7983007684761734e-06,-5.8537480316514469e-06,9.9999942410620224e-01,1.3624923296742214e-04,-1.0620722794567965e-03,7.2290272778071331e-05,2.3259731069532755e-03,-1.7991181383414250e-02,1.3163371534552467e-03,1.2298123426540523e-01,1.8616075669492828e-04,1.8616075669472440e-04,3.1348257962563605e-18,1.0521929323860719e-17,-6.0451730149077530e-03,-1.0522167185853202e+00,-1.3976322638252165e+00,-1.2153262775684848e+00,-2.0065111444617710e-03,1.8325187481246837e-05
ODR01_DYNAMICS_T_SM,35,3.500000000000e-01,-3.1275766592352156e-06,-6.2925067825585976e-06,-6.3648293918989527e-06,9.9999931948559206e-01,1.4820278897627106e-04,-1.1544733628899525e-03,7.9091975801260723e-05,2.4562074131573301e-03,-1.8972719295941187e-02,1.4049941961514019e-03,1.3368611814318160e-01,2.0710357109415855e-04,2.0710357109909853e-04,3.6284344736000980e-18,1.7385478492895580e-17,-6.5699504651440923e-03,-1.0525662385547496e+00,-1.3975147371262213e+00,-1.2149186881848277e+00,-2.1814399392855641e-03,1.8319041681547826e-05
ODR01_DYNAMICS_T_SM,36,3.600000000000e-01,-3.3515088558084634e-06,-6.8114646183337396e-06,-6.9036567357054564e-06,9.9999919979697649e-01,1.6081543015186654e-04,-1.2518338195655389e-03,8.6347510149939848e-05,2.5896592696451185e-03,-1.9974859457926500e-02,1.4978905342669200e-03,1.4496653178498231e-01,2.2964940034970405e-04,2.2964940033045521e-04,3.2742187586505674e-18,1.7381421204977346e-17,-7.1229175330190615e-03,-1.0529345337865132e+00,-1.3973908972125375e+00,-1.2144892042078081e+00,-2.3657654332965043e-03,1.8312565746200799e-05
ODR01_DYNAMICS_T_SM,37,3.700000000000e-01,-3.5803885141613095e-06,-7.3554371698986193e-06,-7.4708450530651025e-06,9.9999906341409961e-01,1.7410319852815810e-04,-1.3542555987201962e-03,9.4078547814240479e-05,2.7263215362176908e-03,-2.0997176658582362e-02,1.5952158595886486e-03,1.5683445083467354e-01,2.5386289145402723e-04,2.5386289145949313e-04,1.9443224609730961e-17,5.4307599157144847e-18,-7.7046575560874193e-03,-1.0533219928036397e+00,-1.3972606134426198e+00,-1.2140373725649960e+00,-2.5596820756565815e-03,1.8305752843594057e-05
ODR01_DYNAMICS_T_SM,38,3.800000000000e-01,-3.8134088597908139e-06,-7.9246536553696001e-06,-8.0670018299082791e-06,9.9999890859259577e-01,1.8808210185720502e-04,-1.4618385235168783e-03,1.0230773089150565e-04,2.8661894099814007e-03,-2.2039246494412544e-02,1.6971677782259128e-03,1.6930161981001077e-01,2.7980855533238488e-04,2.7980855535693100e-04,5.3467768432952229e-18,3.1277870347449308e-18,-8.3157422882000169e-03,-1.0537289964140093e+00,-1.3971237577691542e+00,-1.2135627491809085e+00,-2.7633804542274119e-03,1.8298596277775541e-05
ODR01_DYNAMICS_T_SM,39,3.900000000000e-01,-4.0496784233064020e-06,-8.5193089302817900e-06,-8.6927272600377980e-06,9.9999873346570345e-01,2.0276812488859402e-04,-1.5746802975886850e-03,1.1105870979135959e-04,3.0092604592310873e-03,-2.3100645277312593e-02,1.8039517003129088e-03,1.8237955387355348e-01,3.0755070393919271e-04,3.0755070391020640e-04,7.4234207186814382e-18,1.7649532655793076e-18,-8.9567319607932478e-03,-1.0541559177511752e+00,-1.3969802047253335e+00,-1.2130648989294064e+00,-2.9770473160004051e-03,1.8291089487735081e-05
ODR01_DYNAMICS_T_SM,40,4.000000000000e-01,-4.2882183914934189e-06,-9.1395627848452375e-06,-9.3486144491941611e-06,9.9999853604003142e-01,2.1817724069584675e-04,-1.6928765091953687e-03,1.2035618158407315e-04,3.1555346575414559e-03,-2.4180949938585748e-02,1.9157807170469910e-03,1.9607954005734848e-01,3.3715339053130833e-04,3.3715339053226839e-04,2.1684043449710089e-18,4.1042458560962671e-18,-9.6281753441784679e-03,-1.0546031223151835e+00,-1.3968298314111296e+00,-1.2125433955860916e+00,-3.2008655875269145e-03,1.8283226046686588e-05
ODR01_DYNAMICS_T_SM,41,4.100000000000e-01,-4.5279598183544844e-06,-9.7855391855936802e-06,-1.0035249606096030e-05,9.9999831419137952e-01,2.3432542214104319e-04,-1.8165206309476165e-03,1.3022592980411704e-04,3.3050144180925469e-03,-2.5279737928920690e-02,2.0328754653866363e-03,2.1041263838728744e-01,3.6868035307960562e-04,3.6868035312159986e-04,0.0000000000000000e+00,8.7183945460185600e-18,-1.0330609808831440e-02,-1.0550709680133954e+00,-1.3966725174795689e+00,-1.2119978217807035e+00,-3.4350143953484056e-03,1.8274999661350302e-05
ODR01_DYNAMICS_T_SM,42,4.200000000000e-01,-4.7677410765495741e-06,-1.0457325612450168e-05,-1.0753212249232127e-05,9.9999806566061467e-01,2.5122865347978649e-04,-1.9457040239265449e-03,1.4069486110454473e-04,3.4577046282446675e-03,-2.6396587114393636e-02,2.1554639807259213e-03,2.2538968325014871e-01,4.0219496078004930e-04,4.0219496076638261e-04,7.2698160921009585e-18,1.3882974915222577e-17,-1.1064561386681781e-02,-1.0555598052013071e+00,-1.3965081451230046e+00,-1.2114277689495168e+00,-3.6796690864266141e-03,1.8266404171234998e-05
ODR01_DYNAMICS_T_SM,43,4.300000000000e-01,-5.0063053257926970e-06,-1.1154972400399190e-05,-1.1503075409899170e-05,9.9999778804960793e-01,2.6890294204545489e-04,-2.0805159405302494e-03,1.5179104140792117e-04,3.6136126843672196e-03,-2.7531075668573924e-02,2.2837815378554172e-03,2.4102128486897095e-01,4.3776016362517665e-04,4.3776016358070994e-04,4.9826138410844876e-18,1.7354009700373862e-17,-1.1830544832402409e-02,-1.0560699767233706e+00,-1.3963365990593923e+00,-1.2108328372877388e+00,-3.9350012485737124e-03,1.8257433547920226e-05
ODR01_DYNAMICS_T_SM,44,4.400000000000e-01,-5.2422979108859465e-06,-1.1878492053019007e-05,-1.2285405826945352e-05,9.9999747881724821e-01,2.8736433008321361e-04,-2.2210435242970943e-03,1.6354373262538217e-04,3.7727485269151537e-03,-2.8682781960828362e-02,2.4180704805125560e-03,2.5731783031740729e-01,4.7543844499644834e-04,4.7543844504229372e-04,5.7860244651590224e-18,8.7947443558131074e-18,-1.2629063684698943e-02,-1.0566018179538157e+00,-1.3961577665185625e+00,-1.2102126357019058e+00,-4.2011787308824560e-03,1.8248081894338525e-05
ODR01_DYNAMICS_T_SM,45,4.500000000000e-01,-5.4742638193894136e-06,-1.2627858579438219e-05,-1.3100764142911472e-05,9.9999713527552736e-01,3.0662890673773658e-04,-2.3673718096643022e-03,1.7598342835750406e-04,3.9351246757361501e-03,-2.9851284440935971e-02,2.5585800398178968e-03,2.7428948474132991e-01,5.1529177723741372e-04,5.1529177725594491e-04,8.8560139502409905e-18,1.5711956231360517e-17,-1.3460610327599180e-02,-1.0571556568374696e+00,-1.3959715372284958e+00,-1.2095667817622804e+00,-4.4783656641563599e-03,1.8238343444057652e-05
ODR01_DYNAMICS_T_SM,46,4.600000000000e-01,-5.7006453537828903e-06,-1.3403006911998292e-05,-1.3949705108490924e-05,9.9999675458570125e-01,3.2671282005451209e-04,-2.5195837244942330e-03,1.8914188663065232e-04,4.1007562655808738e-03,-3.1036161520141037e-02,2.7055661418871431e-03,2.9194619272956035e-01,5.5738158016689914e-04,5.5738158008091204e-04,1.5714574547875807e-17,1.0506277089344725e-17,-1.4325666051742517e-02,-1.0577318139305785e+00,-1.3957778034015949e+00,-1.2088949016552488e+00,-4.7667224813398483e-03,1.8228212560562805e-05
ODR01_DYNAMICS_T_SM,47,4.700000000000e-01,-5.9197797246213260e-06,-1.4203832292186277e-05,-1.4832777777564092e-05,9.9999633375453700e-01,3.4763228914055927e-04,-2.6777600891794606e-03,2.0305216326061378e-04,4.2696610817783360e-03,-3.2236991448788353e-02,2.8592912049026425e-03,3.1029767953836856e-01,6.0176868249061267e-04,6.0176868252393421e-04,3.5762240613454980e-18,4.6256822113978702e-18,-1.5224701115669403e-02,-1.0583306024416286e+00,-1.3955764597209610e+00,-1.2081966301357181e+00,-5.0664059379484259e-03,1.8217683736538841e-05
ODR01_DYNAMICS_T_SM,48,4.800000000000e-01,-6.1298965653175498e-06,-1.5030189627707595e-05,-1.5750525695637551e-05,9.9999586963065834e-01,3.6940361658338746e-04,-2.8419796126990448e-03,2.1774864585177452e-04,4.4418595960278506e-03,-3.3453352190699476e-02,3.0200239259217392e-03,3.2935345192409438e-01,6.4851328606856074e-04,6.4851328612149366e-04,1.9380246514808251e-17,1.0444981124914324e-17,-1.6158174807110744e-02,-1.0589523282721665e+00,-1.3953674033266654e+00,-1.2074716104795129e+00,-5.3775691324988231e-03,1.8206751593152517e-05
ODR01_DYNAMICS_T_SM,49,4.900000000000e-01,-6.3291158041806224e-06,-1.5881892982589003e-05,-1.6703487102316540e-05,9.9999535890096924e-01,3.9204320074269727e-04,-3.0123188938879961e-03,2.3326708300582753e-04,4.6173750022488443e-03,-3.4684821294465887e-02,3.1880390576937510e-03,3.4912279964937892e-01,6.9767493299452399e-04,6.9767493290784160e-04,1.5922644930580816e-17,1.5637431809409411e-17,-1.7126535504277403e-02,-1.0595972900576203e+00,-1.3951505338020249e+00,-1.2067194944357726e+00,-5.7003615269391765e-03,1.8195410879334687e-05
ODR01_DYNAMICS_T_SM,50,5.000000000000e-01,-6.5154454674398094e-06,-1.6758715039657649e-05,-1.7692195125026413e-05,9.9999479808718350e-01,4.1556754821741665e-04,-3.1888524193903318e-03,2.4964461399672644e-04,4.7962332524198381e-03,-3.5930975761848644e-02,3.3636171757515762e-03,3.6961479658295210e-01,7.4931247544253281e-04,7.4931247545465365e-04,5.2041704279304213e-18,2.2845107148226647e-17,-1.8130220737149563e-02,-1.0602657792081207e+00,-1.3949257531598753e+00,-1.2059399421793491e+00,-6.0349289670791704e-03,1.8183656471062554e-05
ODR01_DYNAMICS_T_SM,51,5.100000000000e-01,-6.6867793416215540e-06,-1.7660386511697407e-05,-1.8717177963618848e-05,9.9999418354246494e-01,4.3999328666574259e-04,-3.3716525572919189e-03,2.6691979981092171e-04,4.9784630923277772e-03,-3.7191391913489850e-02,3.5470444360387772e-03,3.9083830150986315e-01,8.0348404823384002e-04,8.0348404830951452e-04,3.8760493029616502e-17,1.7541389340845241e-17,-1.9169657248766233e-02,-1.0609580799493215e+00,-1.3946929658288449e+00,-1.2051326222632024e+00,-6.3814137030202131e-03,1.8171483370641876e-05
ODR01_DYNAMICS_T_SM,52,5.200000000000e-01,-6.8408950062453133e-06,-1.8586595688443035e-05,-1.9778959087219029e-05,9.9999351144816095e-01,4.6533717741889904e-04,-3.5607895557684659e-03,2.8513264917201953e-04,5.1640960971393660e-03,-3.8465645252156011e-02,3.7386123233276898e-03,4.1280195944022435e-01,8.6024704407622560e-04,8.6024704402206948e-04,3.5762240613454980e-18,3.8316999415103436e-18,-2.0245261056514634e-02,-1.0616744693632207e+00,-1.3944520786396291e+00,-1.2042972115707997e+00,-6.7399544095855836e-03,1.8158886705989197e-05
ODR01_DYNAMICS_T_SM,53,5.300000000000e-01,-6.9754518682597434e-06,-1.9536987982616455e-05,-2.0878057425926457e-05,9.9999277781064866e-01,4.9161612822677463e-04,-3.7563315396962772e-03,3.0432464411599857e-04,5.3531667066965020e-03,-3.9753310323746759e-02,3.9386173906799287e-03,4.3551420277337249e-01,9.1965809142575744e-04,9.1965809142283031e-04,3.6686428170612172e-17,1.3905289129203969e-17,-2.1357437513419664e-02,-1.0624152174289818e+00,-1.3942030008112631e+00,-1.2034333952685110e+00,-7.1106862067505990e-03,1.8145861729914069e-05
ODR01_DYNAMICS_T_SM,54,5.400000000000e-01,-7.0879890414381940e-06,-2.0511165420148835e-05,-2.2014987553396589e-05,9.9999197845830934e-01,5.1884720641168940e-04,-3.9583445026193159e-03,3.2453876706619239e-04,5.5457122604285966e-03,-4.1053960576317716e-02,4.1473609901957580e-03,4.5898325202122103e-01,9.8177303491908587e-04,9.8177303499757647e-04,2.0978681678024108e-17,1.8174540230252396e-18,-2.2506581369433357e-02,-1.0631805870637536e+00,-1.3939456439373976e+00,-1.2025408667580064e+00,-7.4937406800727876e-03,1.8132403819401283e-05
ODR01_DYNAMICS_T_SM,55,5.500000000000e-01,-7.1759235345172553e-06,-2.1508686242134459e-05,-2.3190259877310193e-05,9.9999110903860799e-01,5.4704765182789444e-04,-4.1668923022645799e-03,3.4581952360638327e-04,5.7417730317656374e-03,-4.2367168217378161e-02,4.3651489952952595e-03,4.8321711696519476e-01,1.0466469183223821e-03,1.0466469183172942e-03,1.3931892448902127e-17,5.2222092010065119e-18,-2.3693076832724279e-02,-1.0639708341634926e+00,-1.3936799219725711e+00,-1.2016193276286540e+00,-7.8892459011220255e-03,1.8118508474893082e-05
ODR01_DYNAMICS_T_SM,56,5.600000000000e-01,-7.2365484978777567e-06,-2.2529064526945596e-05,-2.4404380827305755e-05,9.9999016501529614e-01,5.7623488990454416e-04,-4.3820366549912320e-03,3.6821296405733931e-04,5.9413922619270887e-03,-4.3692504069738881e-02,4.5922915147704703e-03,5.0822359772735248e-01,1.1143339699406485e-03,1.1143339698450939e-03,3.9747508192403134e-18,6.9937343342248414e-18,-2.4917297630966975e-02,-1.0647862076437820e+00,-1.3934057512184848e+00,-1.2006684876099163e+00,-8.2973264479107092e-03,1.8104171319571385e-05
